period,minutes_remaining,seconds_remaining,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,season,playoffs,score,opponent
1,7,26,Running Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,155,125,1,20010417,2000-01,0,2,DEN
1,5,51,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,73,253,1,20010417,2000-01,0,3,DEN
1,3,17,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20010417,2000-01,0,2,DEN
2,8,18,Turnaround Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,142,-2,1,20010417,2000-01,0,2,DEN
2,7,38,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20010417,2000-01,0,2,DEN
2,6,13,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,85,146,0,20010417,2000-01,0,0,DEN
2,5,51,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,40,0,20010417,2000-01,0,0,DEN
2,5,15,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20010417,2000-01,0,0,DEN
3,11,3,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-141,-2,0,20010417,2000-01,0,0,DEN
3,6,26,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20010417,2000-01,0,2,DEN
3,6,5,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20010417,2000-01,0,2,DEN
3,4,18,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-160,-2,0,20010417,2000-01,0,0,DEN
3,3,19,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,192,0,20010417,2000-01,0,0,DEN
1,10,34,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-84,169,0,20011030,2001-02,0,0,POR
1,10,6,Running Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,85,129,1,20011030,2001-02,0,2,POR
1,9,42,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
1,7,54,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,37,135,0,20011030,2001-02,0,0,POR
1,6,21,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,73,15,0,20011030,2001-02,0,0,POR
1,5,50,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
1,0,37,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-113,169,1,20011030,2001-02,0,2,POR
2,10,21,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
2,4,58,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011030,2001-02,0,0,POR
2,4,18,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,100,108,0,20011030,2001-02,0,0,POR
2,0,48,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
2,0,4,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011030,2001-02,0,0,POR
3,10,58,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,159,21,0,20011030,2001-02,0,0,POR
3,10,51,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,7,129,0,20011030,2001-02,0,0,POR
3,8,53,Reverse Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
3,7,26,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011030,2001-02,0,0,POR
3,5,21,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,30,91,0,20011030,2001-02,0,0,POR
3,3,11,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011030,2001-02,0,0,POR
3,0,55,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-27,68,1,20011030,2001-02,0,2,POR
3,0,36,Alley Oop Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
3,0,3,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,215,1,20011030,2001-02,0,3,POR
4,5,33,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,21,195,97,0,20011030,2001-02,0,0,POR
4,4,29,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011030,2001-02,0,0,POR
4,3,7,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011030,2001-02,0,2,POR
1,8,34,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,123,129,1,20011101,2001-02,0,2,UTA
1,7,55,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,21,-113,184,1,20011101,2001-02,0,2,UTA
1,5,18,Jump Shot,Mid-Range,Center(C),16-24 ft.,20,-18,200,0,20011101,2001-02,0,0,UTA
1,3,30,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011101,2001-02,0,2,UTA
1,0,40,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,180,-15,1,20011101,2001-02,0,2,UTA
2,11,38,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-98,224,0,20011101,2001-02,0,0,UTA
2,10,24,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011101,2001-02,0,2,UTA
2,4,59,Jump Shot,Mid-Range,Center(C),16-24 ft.,17,7,171,0,20011101,2001-02,0,0,UTA
3,9,42,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,180,-8,0,20011101,2001-02,0,0,UTA
3,6,50,Jump Shot,Mid-Range,Center(C),8-16 ft.,14,-4,148,1,20011101,2001-02,0,2,UTA
3,6,12,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,153,141,0,20011101,2001-02,0,0,UTA
3,4,13,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011101,2001-02,0,2,UTA
3,2,31,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-176,-4,1,20011101,2001-02,0,2,UTA
3,1,38,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,180,-21,1,20011101,2001-02,0,2,UTA
3,0,47,Alley Oop Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011101,2001-02,0,2,UTA
3,0,24,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,195,-21,0,20011101,2001-02,0,0,UTA
3,0,2,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,22,241,1,20011101,2001-02,0,3,UTA
4,10,19,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-134,230,0,20011101,2001-02,0,0,UTA
4,9,56,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-185,-15,0,20011101,2001-02,0,0,UTA
4,4,36,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,30,0,20011101,2001-02,0,0,UTA
4,2,10,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,73,171,0,20011101,2001-02,0,0,UTA
4,1,34,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-141,-21,0,20011101,2001-02,0,0,UTA
1,10,8,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011102,2001-02,0,2,PHX
1,7,8,Driving Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011102,2001-02,0,2,PHX
1,0,31,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-92,141,0,20011102,2001-02,0,0,PHX
2,10,4,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011102,2001-02,0,0,PHX
3,10,28,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,20011102,2001-02,0,2,PHX
3,10,7,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,138,118,1,20011102,2001-02,0,2,PHX
3,7,10,Fadeaway Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,34,1,20011102,2001-02,0,2,PHX
3,3,45,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,94,158,1,20011102,2001-02,0,2,PHX
4,10,20,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011102,2001-02,0,0,PHX
4,8,59,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011102,2001-02,0,2,PHX
4,7,9,Running Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,73,72,1,20011102,2001-02,0,2,PHX
4,6,40,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,9,-98,15,0,20011102,2001-02,0,0,PHX
4,6,33,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011102,2001-02,0,0,PHX
4,6,13,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011102,2001-02,0,2,PHX
1,7,29,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011104,2001-02,0,2,UTA
1,6,46,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,115,108,0,20011104,2001-02,0,0,UTA
1,1,58,Turnaround Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,79,129,1,20011104,2001-02,0,2,UTA
1,0,17,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-141,181,0,20011104,2001-02,0,0,UTA
2,11,2,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,101,112,0,20011104,2001-02,0,0,UTA
2,8,26,Turnaround Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,144,11,1,20011104,2001-02,0,2,UTA
2,6,11,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-105,91,0,20011104,2001-02,0,0,UTA
2,4,55,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-113,192,0,20011104,2001-02,0,0,UTA
2,3,46,Alley Oop Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011104,2001-02,0,2,UTA
3,10,24,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,1,198,0,20011104,2001-02,0,0,UTA
3,8,56,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011104,2001-02,0,2,UTA
3,6,41,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011104,2001-02,0,2,UTA
3,3,1,Fadeaway Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,64,158,1,20011104,2001-02,0,2,UTA
4,10,38,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,113,133,1,20011104,2001-02,0,2,UTA
4,9,11,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,172,26,1,20011104,2001-02,0,2,UTA
4,7,25,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-130,156,0,20011104,2001-02,0,0,UTA
4,6,58,Turnaround Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-115,133,1,20011104,2001-02,0,2,UTA
4,6,20,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,150,150,1,20011104,2001-02,0,2,UTA
4,5,8,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,193,19,1,20011104,2001-02,0,2,UTA
4,1,35,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-20,19,1,20011104,2001-02,0,2,UTA
4,0,29,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-65,173,0,20011104,2001-02,0,0,UTA
1,11,26,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,3,198,0,20011109,2001-02,0,0,MEM
1,5,38,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011109,2001-02,0,0,MEM
1,5,32,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,8,-86,21,0,20011109,2001-02,0,0,MEM
1,5,10,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-115,169,0,20011109,2001-02,0,0,MEM
1,3,15,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-151,68,0,20011109,2001-02,0,0,MEM
2,9,32,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,125,158,1,20011109,2001-02,0,2,MEM
2,5,44,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-16,85,0,20011109,2001-02,0,0,MEM
2,0,50,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011109,2001-02,0,2,MEM
2,0,25,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,192,1,20011109,2001-02,0,3,MEM
3,9,53,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-157,4,0,20011109,2001-02,0,0,MEM
3,8,3,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011109,2001-02,0,2,MEM
3,4,56,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011109,2001-02,0,2,MEM
3,1,18,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,98,165,0,20011109,2001-02,0,0,MEM
3,0,33,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-172,34,0,20011109,2001-02,0,0,MEM
3,0,0,Jump Shot,Backcourt,Back Court(BC),Back Court Shot,60,-145,588,0,20011109,2001-02,0,0,MEM
1,9,0,Driving Layup Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,40,1,20011111,2001-02,0,2,ORL
2,9,46,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,70,196,1,20011111,2001-02,0,2,ORL
2,8,7,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,26,1,20011111,2001-02,0,2,ORL
3,11,36,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-143,82,0,20011111,2001-02,0,0,ORL
3,8,42,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,91,156,1,20011111,2001-02,0,2,ORL
3,7,18,Turnaround Jump Shot,Mid-Range,Center(C),16-24 ft.,17,-14,179,1,20011111,2001-02,0,2,ORL
3,0,32,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-136,127,0,20011111,2001-02,0,0,ORL
4,10,54,Jump Shot,Mid-Range,Center(C),16-24 ft.,17,-14,179,0,20011111,2001-02,0,0,ORL
4,10,24,Alley Oop Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,20011111,2001-02,0,2,ORL
4,8,36,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-115,133,1,20011111,2001-02,0,2,ORL
4,4,56,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,77,173,0,20011111,2001-02,0,0,ORL
4,4,27,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011111,2001-02,0,2,ORL
4,3,38,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,5,38,0,20011111,2001-02,0,0,ORL
1,10,28,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,180,0,0,20011115,2001-02,0,0,HOU
1,6,21,Fadeaway Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,167,55,0,20011115,2001-02,0,0,HOU
1,3,36,Follow Up Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011115,2001-02,0,2,HOU
1,2,23,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,108,120,0,20011115,2001-02,0,0,HOU
1,0,28,Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-71,42,0,20011115,2001-02,0,0,HOU
2,7,0,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,42,1,20011115,2001-02,0,2,HOU
2,5,42,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-134,19,1,20011115,2001-02,0,2,HOU
2,2,55,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,17,144,99,1,20011115,2001-02,0,2,HOU
2,0,3,Turnaround Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,75,116,1,20011115,2001-02,0,2,HOU
3,11,28,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,14,39,137,1,20011115,2001-02,0,2,HOU
3,10,48,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,138,150,1,20011115,2001-02,0,2,HOU
3,8,56,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,167,127,1,20011115,2001-02,0,2,HOU
3,6,28,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,11,251,0,20011115,2001-02,0,0,HOU
3,5,34,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,20,-170,106,0,20011115,2001-02,0,0,HOU
3,5,1,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,-8,99,0,20011115,2001-02,0,0,HOU
3,1,48,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,144,-6,0,20011115,2001-02,0,0,HOU
3,0,52,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,186,9,1,20011115,2001-02,0,2,HOU
4,11,21,Turnaround Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,180,0,1,20011115,2001-02,0,2,HOU
4,9,42,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-107,156,1,20011115,2001-02,0,2,HOU
4,9,5,Jump Shot,Mid-Range,Center(C),16-24 ft.,18,-8,188,0,20011115,2001-02,0,0,HOU
4,8,44,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,201,144,0,20011115,2001-02,0,0,HOU
4,4,6,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,8,81,26,0,20011115,2001-02,0,0,HOU
4,3,25,Fadeaway Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-170,0,1,20011115,2001-02,0,2,HOU
4,2,15,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-94,137,0,20011115,2001-02,0,0,HOU
5,4,9,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011115,2001-02,0,0,HOU
5,2,0,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011115,2001-02,0,2,HOU
5,0,24,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,68,19,0,20011115,2001-02,0,0,HOU
1,3,23,Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-50,85,0,20011116,2001-02,0,0,PHX
1,0,33,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-178,19,1,20011116,2001-02,0,2,PHX
2,11,20,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,12,-115,57,0,20011116,2001-02,0,0,PHX
2,9,48,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,119,7,0,20011116,2001-02,0,0,PHX
2,5,20,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,119,163,0,20011116,2001-02,0,0,PHX
3,8,39,Jump Shot,Mid-Range,Center(C),8-16 ft.,15,-44,148,1,20011116,2001-02,0,2,PHX
3,8,10,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-65,163,0,20011116,2001-02,0,0,PHX
3,5,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,203,1,20011116,2001-02,0,3,PHX
3,3,6,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-101,125,0,20011116,2001-02,0,0,PHX
3,1,42,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-151,101,1,20011116,2001-02,0,2,PHX
3,0,44,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-145,198,0,20011116,2001-02,0,0,PHX
4,11,15,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,12,-124,34,0,20011116,2001-02,0,0,PHX
4,4,50,Jump Shot,Mid-Range,Center(C),8-16 ft.,14,3,148,0,20011116,2001-02,0,0,PHX
4,3,47,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,9,-37,91,1,20011116,2001-02,0,2,PHX
4,1,36,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-193,158,0,20011116,2001-02,0,0,PHX
1,10,49,Turnaround Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,100,101,1,20011118,2001-02,0,2,SAC
1,8,54,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-71,186,1,20011118,2001-02,0,2,SAC
1,0,48,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,18,-155,97,0,20011118,2001-02,0,0,SAC
1,0,30,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,-4,198,1,20011118,2001-02,0,2,SAC
2,9,41,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,64,68,1,20011118,2001-02,0,2,SAC
2,9,21,Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011118,2001-02,0,2,SAC
2,8,17,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,94,141,0,20011118,2001-02,0,0,SAC
3,6,57,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,11,-92,72,0,20011118,2001-02,0,0,SAC
3,6,29,Reverse Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011118,2001-02,0,2,SAC
3,4,44,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011118,2001-02,0,0,SAC
3,3,9,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-134,152,1,20011118,2001-02,0,2,SAC
4,11,44,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,13,-134,4,0,20011118,2001-02,0,0,SAC
4,8,44,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011118,2001-02,0,2,SAC
4,8,20,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,30,129,0,20011118,2001-02,0,0,SAC
4,4,41,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-134,118,1,20011118,2001-02,0,2,SAC
4,3,41,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011118,2001-02,0,0,SAC
4,3,0,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,69,0,20011118,2001-02,0,0,SAC
4,2,23,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,108,125,0,20011118,2001-02,0,0,SAC
4,1,5,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011118,2001-02,0,2,SAC
1,8,16,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,102,110,0,20011120,2001-02,0,0,LAC
1,5,33,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-115,82,0,20011120,2001-02,0,0,LAC
1,0,0,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,218,150,1,20011120,2001-02,0,3,LAC
2,10,57,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,-31,133,0,20011120,2001-02,0,0,LAC
2,10,33,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-79,150,1,20011120,2001-02,0,2,LAC
2,9,0,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-88,171,1,20011120,2001-02,0,2,LAC
2,3,31,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,-37,133,0,20011120,2001-02,0,0,LAC
2,1,0,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,200,1,20011120,2001-02,0,3,LAC
3,5,3,Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011120,2001-02,0,2,LAC
3,1,23,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,81,144,1,20011120,2001-02,0,2,LAC
3,0,4,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-37,245,1,20011120,2001-02,0,3,LAC
4,10,6,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,146,70,0,20011120,2001-02,0,0,LAC
4,2,33,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,-37,13,0,20011120,2001-02,0,0,LAC
4,0,0,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011120,2001-02,0,0,LAC
1,10,14,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-153,85,1,20011121,2001-02,0,2,DEN
1,7,51,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,26,0,20011121,2001-02,0,0,DEN
1,7,47,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-153,49,1,20011121,2001-02,0,2,DEN
1,5,50,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,220,141,0,20011121,2001-02,0,0,DEN
1,5,33,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,9,-90,4,1,20011121,2001-02,0,2,DEN
1,4,44,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-162,101,0,20011121,2001-02,0,0,DEN
1,3,35,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,20011121,2001-02,0,0,DEN
1,3,33,Tip Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011121,2001-02,0,2,DEN
1,0,52,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-168,21,0,20011121,2001-02,0,0,DEN
2,3,40,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,10,43,95,1,20011121,2001-02,0,2,DEN
2,1,45,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011121,2001-02,0,2,DEN
3,9,37,Driving Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011121,2001-02,0,2,DEN
4,7,51,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,191,-6,0,20011121,2001-02,0,0,DEN
4,6,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-195,148,1,20011121,2001-02,0,3,DEN
4,4,5,Turnaround Jump Shot,Mid-Range,Left Side(L),8-16 ft.,12,-117,38,1,20011121,2001-02,0,2,DEN
1,11,32,Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011123,2001-02,0,2,GSW
1,9,30,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,20011123,2001-02,0,2,GSW
1,7,6,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,9,-92,36,0,20011123,2001-02,0,0,GSW
1,7,1,Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-56,93,1,20011123,2001-02,0,2,GSW
1,6,4,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-33,66,1,20011123,2001-02,0,2,GSW
1,5,21,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,10,89,59,1,20011123,2001-02,0,2,GSW
1,0,40,Jump Shot,Mid-Range,Center(C),16-24 ft.,17,-8,171,1,20011123,2001-02,0,2,GSW
2,4,54,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,62,251,0,20011123,2001-02,0,0,GSW
